turbulence,light,temp,time
0.1130702,0.84799242,29.97255447,1667464774758
0.1910934,0.846515119,29.77436757,1667464775982
0.1364128,0.85435605,29.17949548,1667464777213
0.1322769,0.868522763,29.07920054,1667464778445
0.1367621,0.86011368,29.00867282,1667464779676
0.1321137,0.865681827,30.03965712,1667464780904
0.1285193,0.866704583,30.18029567,1667464782134
0.1293223,0.857045412,29.87186158,1667464783367
0.102447,0.861893952,29.91785659,1667464784597
0.1497398,0.857310593,29.02189664,1667464785826
0.1179098,0.875189364,29.64718739,1667464787052
0.1323051,0.888939381,29.5930963,1667464788278
0.108285,0.890075743,29.47464585,1667464789504
0.1305363,0.894166708,29.62881631,1667464790735
0.1206498,0.894280255,29.52190475,1667464791967
0.1199312,0.884924233,29.54131909,1667464793198
0.1364204,0.897348523,29.27210021,1667464794610
0.1217343,0.88287878,29.48138983,1667464795843
0.1256996,0.891704559,30.01718742,1667464797071
0.1239953,0.886098444,30.11532406,1667464798301
0.0918007,0.894204557,29.85599405,1667464799531
0.0954373,0.892727315,29.53053935,1667464800764
0.0993933,0.884015143,29.90129206,1667464801996
0.0891305,0.877803028,29.07933713,1667464803225
0.1078731,0.890643954,30.05249501,1667464804457
0.0958806,0.891590893,29.00259831,1667464811929
0.1260438,0.89837116,30.10426631,1667464813159
0.0975328,0.897727311,30.1283749,1667464814382
0.1079413,0.893712103,29.80428945,1667464815610
0.0995691,0.90534085,29.11543125,1667464816838
0.1175788,0.900000036,29.51229844,1667464818067
0.1190655,0.886174262,29.69447069,1667464819471
0.1075648,0.88287878,29.21720074,1667464820703
0.096488,0.90231055,29.85789475,1667464821932
0.0970848,0.911628783,29.4460711,1667464823158
0.1033777,0.902500033,30.14504132,1667464824386
0.0950977,0.899962127,29.84464383,1667464825614
0.0857299,0.89928025,29.99530479,1667464826847
0.0894705,0.905492425,29.95536,1667464828077
0.1066031,0.894697011,29.74249349,1667464829310
0.0909919,0.887386382,29.48030222,1667464830540
0.0759192,0.900643945,29.22649986,1667464831768
0.1091474,0.893522739,29.28077921,1667464833001
0.1138166,0.885151505,29.93087173,1667464834231
0.0908316,0.894053042,29.58881117,1667464835462
0.1133227,0.885037899,29.96360432,1667464836694
0.1324268,0.898522735,29.22304466,1667464837920
0.114557,0.894507587,29.08662122,1667464839149
0.1345114,0.890265167,30.10276318,1667464840377
0.1159619,0.890416682,29.48769012,1667464841607
0.0911651,0.894924223,30.13487094,1667464842834
0.123099,0.894393921,29.00911773,1667464844064
0.1102061,0.908257604,29.32110015,1667464845297
0.0927819,0.908030331,30.0952256,1667464846529
0.1224817,0.906439424,29.40008328,1667464847759
0.1371527,0.885151505,29.42098062,1667464848992
0.093951,0.892348528,29.1848559,1667464853106
0.0785355,0.895265162,29.65660122,1667464854340
0.1280148,0.898787916,30.19337935,1667464855569
0.1221545,0.892234862,29.64263911,1667464856801
0.0959053,0.891363621,29.52960427,1667464858036
0.0923544,0.90776515,29.31193647,1667464859270
0.1077067,0.90443182,29.35779563,1667464860502
0.101405,0.904356062,29.35731947,1667464861735
0.1228117,0.888749957,30.14019535,1667464862971
0.0973107,0.906628788,30.12106068,1667464864202
0.0982993,0.89287883,29.1495259,1667464865432
0.1032102,0.898030281,29.4194155,1667464866660
0.1122831,0.914015114,29.08430432,1667464867889
0.1016039,0.901249945,29.68306603,1667464869121
0.0873429,0.891363621,29.28575368,1667464870356
0.091119,0.893030286,29.11473193,1667464871590
0.0988371,0.894090891,29.10487986,1667464872823
0.1032171,0.895719647,29.92807995,1667464874055
0.1078401,0.899545431,29.25871798,1667464875469
0.1076256,0.89776516,29.26454219,1667464876961
0.1219779,0.893901527,29.55990001,1667464880677
0.1332968,0.886666715,29.27208443,1667464884884
0.1003487,0.912575722,29.10681179,1667464886119
0.105201,0.895151496,29.5634571,1667464887351
0.1090254,0.909848511,30.15826268,1667464888584
0.131874,0.893257618,30.10692702,1667464889816
0.1122504,0.886363626,29.33009886,1667464891051
0.1380451,0.884469688,29.29739958,1667464892283
0.0858473,0.894015133,29.96990701,1667464893518
0.1089044,0.897045434,29.00831656,1667464894752
0.1125863,0.91170454,29.86863694,1667464895987
0.1089587,0.890454531,29.13888825,1667464897219
0.0846532,0.889128745,29.59995428,1667464898450
0.1054578,0.90231055,29.1048608,1667464899682
0.1013914,0.900340855,29.9593678,1667464900917
0.0854611,0.908106089,29.68114398,1667464902151
0.126958,0.896136403,29.75125181,1667464903384
0.100697,0.89624995,29.39062122,1667464904618
0.0927201,0.899356067,29.24607134,1667464905849
0.1039887,0.892840862,30.13140954,1667464907083
0.115298,0.893484831,29.27075886,1667464908318
0.1182105,0.896893919,30.09547176,1667464909552
0.098003,0.89287883,29.80867455,1667464910787
0.1025243,0.885151505,29.79260272,1667464912019
0.1197628,0.896287918,30.17554566,1667464913247
0.0859738,0.895492435,29.12704914,1667464914482
0.1000894,0.904356062,29.5151067,1667464915716
0.0857459,0.887575746,29.02152501,1667464916947
0.1170374,0.893484831,29.49618399,1667464918177
0.0957205,0.891212106,30.1623844,1667464919410
0.0965342,0.903787911,29.00966586,1667464920640
0.0974828,0.894204557,29.02098851,1667464921877
0.1523773,0.885151505,29.85348887,1667464923103
0.1108902,0.905000031,30.00168133,1667464924336
0.1052788,0.894280255,29.14458264,1667464925572
0.1215624,0.90594697,30.14034629,1667464926805
0.0962647,0.906893909,29.00070191,1667464928037
0.1199265,0.886553049,29.61663264,1667464929270
0.0884528,0.90079546,29.35535506,1667464930500
0.0807601,0.889469683,29.19953056,1667464931733
0.0980605,0.894242406,29.3321131,1667464932968
0.1034849,0.891174257,29.88427989,1667464934200
0.1173557,0.90625,29.50933296,1667464935435
0.1042724,0.892954528,30.14286844,1667464936655
0.0963044,0.899242401,29.59349325,1667464937887
0.0885768,0.897954524,29.48519495,1667464939120
0.1091795,0.890795469,29.56325134,1667464940348
0.1155744,0.903901577,29.17888197,1667464941578
0.0967171,0.891174257,29.76902798,1667464942813
0.1060277,0.893068194,29.65061281,1667464944047
0.1096309,0.902651489,29.57475447,1667464945282
0.111114,0.89075762,29.4555826,1667464946519
0.1012682,0.889469683,29.84602942,1667464947749
0.08446,0.880037844,30.08628312,1667464948978
0.0862031,0.884659052,29.55719209,1667464950210
0.108348,0.887121201,29.26565752,1667464951445
0.0846444,0.89075762,30.11878748,1667464952679
0.1247153,0.88287878,29.70676571,1667464953914
0.0890414,0.891628742,29.4515582,1667464955144
0.1073803,0.888977289,30.19103534,1667464956379
0.0904337,0.888749957,29.72693532,1667464957613
0.1025129,0.887916684,29.92597019,1667464958846
0.1007523,0.895227313,30.05245405,1667464960074
0.1185229,0.902992427,29.04772538,1667464961307
0.1094299,0.884659052,29.49364591,1667464962537
0.1118096,0.891098499,29.37364883,1667464963771
0.1175185,0.884886384,29.37767026,1667464965002
0.0890469,0.885946989,29.30437158,1667464966232
0.0942406,0.887878835,29.08036167,1667464967467
0.1142087,0.888484836,30.15353813,1667464968699
